,day,open,high,low,close
2932,20090525,"1,393.99","1,414.14","1,315.21","1,400.90"
2933,20090522,"1,406.27","1,431.32","1,402.80","1,403.75"
2934,20090521,"1,431.03","1,433.07","1,412.73","1,421.65"
2935,20090520,"1,427.98","1,436.92","1,424.60","1,435.70"
2936,20090519,"1,416.95","1,428.21","1,411.89","1,428.21"
2937,20090518,"1,385.71","1,387.20","1,366.58","1,386.68"
2938,20090515,"1,395.15","1,399.84","1,385.83","1,391.73"
2939,20090514,"1,395.60","1,400.38","1,380.91","1,380.95"
2940,20090513,"1,409.59","1,414.63","1,400.35","1,414.52"
2941,20090512,"1,406.44","1,411.21","1,395.91","1,403.51"
2942,20090511,"1,416.42","1,420.31","1,405.42","1,415.16"
2943,20090508,"1,400.47","1,412.14","1,390.83","1,412.13"
2944,20090507,"1,414.55","1,415.48","1,389.82","1,401.08"
2945,20090506,"1,399.82","1,408.57","1,385.35","1,393.45"
2946,20090504,"1,386.02","1,397.92","1,381.12","1,397.92"
2947,20090430,"1,353.67","1,377.82","1,350.46","1,369.36"
2948,20090429,"1,310.62","1,338.43","1,299.98","1,338.42"
2949,20090428,"1,344.77","1,353.80","1,298.86","1,300.24"
2950,20090427,"1,358.20","1,366.66","1,334.02","1,339.83"
2951,20090424,"1,371.81","1,375.80","1,343.55","1,354.10"
2952,20090423,"1,367.30","1,371.95","1,353.16","1,368.80"
2953,20090422,"1,347.79","1,360.41","1,336.41","1,356.02"
2954,20090421,"1,307.95","1,338.48","1,303.22","1,336.81"
2955,20090420,"1,331.76","1,338.90","1,311.73","1,336.39"
2956,20090417,"1,354.93","1,360.90","1,316.11","1,329.00"
2957,20090416,"1,356.88","1,371.28","1,334.65","1,336.72"
2958,20090415,"1,321.60","1,341.32","1,305.16","1,333.09"
2959,20090414,"1,353.25","1,356.31","1,323.64","1,342.63"
2960,20090413,"1,341.74","1,353.27","1,328.99","1,338.26"
2961,20090410,"1,340.87","1,355.69","1,319.52","1,336.04"
2962,20090409,"1,274.03","1,317.29","1,272.02","1,316.35"
2963,20090408,"1,284.98","1,287.59","1,260.73","1,262.07"
2964,20090407,"1,296.32","1,304.28","1,282.41","1,300.10"
2965,20090406,"1,292.42","1,315.30","1,292.42","1,297.85"
2966,20090403,"1,288.56","1,292.60","1,274.45","1,283.75"
2967,20090402,"1,254.38","1,278.56","1,249.94","1,276.97"
2968,20090401,"1,214.06","1,238.04","1,201.71","1,233.36"
2969,20090331,"1,205.98","1,228.21","1,203.16","1,206.26"
2970,20090330,"1,239.80","1,244.78","1,196.32","1,197.46"
2971,20090327,"1,248.70","1,256.70","1,233.95","1,237.51"
2972,20090326,"1,226.51","1,243.97","1,216.49","1,243.80"
2973,20090325,"1,216.29","1,229.02","1,211.20","1,229.02"
2974,20090324,"1,225.94","1,225.94","1,205.08","1,221.70"
2975,20090323,"1,179.60","1,201.23","1,179.13","1,199.50"
2976,20090320,"1,165.03","1,180.38","1,163.59","1,170.94"
2977,20090319,"1,180.39","1,186.91","1,158.19","1,161.81"
2978,20090318,"1,176.86","1,176.86","1,157.11","1,169.95"
2979,20090317,"1,140.32","1,166.60","1,132.75","1,163.88"
2980,20090316,"1,126.09","1,142.58","1,119.33","1,125.46"
2981,20090313,"1,137.35","1,147.83","1,124.71","1,126.03"
2982,20090312,"1,126.60","1,132.30","1,107.60","1,128.39"
2983,20090311,"1,122.91","1,127.88","1,118.12","1,127.51"
2984,20090310,"1,060.61","1,096.59","1,060.61","1,092.20"
2985,20090309,"1,068.98","1,077.13","1,052.41","1,071.73"
2986,20090306,"1,036.29","1,059.33","1,036.29","1,055.03"
2987,20090305,"1,068.25","1,074.56","1,050.90","1,058.18"
2988,20090304,"1,018.90","1,062.69","1,008.67","1,059.26"
2989,20090303,993.85,"1,029.18",992.69,"1,025.57"
2990,20090302,"1,044.28","1,044.28","1,010.87","1,018.81"
2991,20090227,"1,056.71","1,076.81","1,048.05","1,063.03"
2992,20090226,"1,077.71","1,100.45","1,036.67","1,054.79"
2993,20090225,"1,094.70","1,095.73","1,061.60","1,067.08"
2994,20090224,"1,061.56","1,071.93","1,055.86","1,063.88"
2995,20090223,"1,058.54","1,099.55","1,051.52","1,099.55"
2996,20090220,"1,095.25","1,102.44","1,056.34","1,065.95"
2997,20090219,"1,109.99","1,121.27","1,092.96","1,107.10"
2998,20090218,"1,111.35","1,120.65","1,096.00","1,113.19"
2999,20090217,"1,167.22","1,167.22","1,121.41","1,127.19"
3000,20090216,"1,183.52","1,199.50","1,174.73","1,175.47"
3001,20090213,"1,179.63","1,192.48","1,165.25","1,192.44"
3002,20090212,"1,183.68","1,187.35","1,162.58","1,179.84"
3003,20090211,"1,168.42","1,193.55","1,162.57","1,190.18"
3004,20090210,"1,215.05","1,219.76","1,186.33","1,198.87"
3005,20090209,"1,224.44","1,227.73","1,199.93","1,202.69"
3006,20090206,"1,199.17","1,210.26","1,190.67","1,210.26"
3007,20090205,"1,187.05","1,206.73","1,177.88","1,177.88"
3008,20090204,"1,183.22","1,195.52","1,176.10","1,195.37"
3009,20090203,"1,152.94","1,174.28","1,137.83","1,163.20"
3010,20090202,"1,145.87","1,170.70","1,136.37","1,146.95"
3011,20090130,"1,147.57","1,163.76","1,144.52","1,162.11"
3012,20090129,"1,165.82","1,179.15","1,160.75","1,166.56"
3013,20090128,"1,123.23","1,160.19","1,122.33","1,157.98"
3014,20090123,"1,105.43","1,105.43","1,087.66","1,093.40"
3015,20090122,"1,125.22","1,127.35","1,106.74","1,116.23"
3016,20090121,"1,087.43","1,118.40","1,085.72","1,103.61"
3017,20090120,"1,136.16","1,136.48","1,115.07","1,126.81"
3018,20090119,"1,146.09","1,159.88","1,141.31","1,150.65"
3019,20090116,"1,120.69","1,135.79","1,109.69","1,135.20"
3020,20090115,"1,138.47","1,145.41","1,108.15","1,111.34"
3021,20090114,"1,161.01","1,184.52","1,151.80","1,182.68"
3022,20090113,"1,147.99","1,168.04","1,133.94","1,167.71"
3023,20090112,"1,170.69","1,177.19","1,150.41","1,156.75"
3024,20090109,"1,214.50","1,220.59","1,179.06","1,180.96"
3025,20090108,"1,212.70","1,218.43","1,195.15","1,205.70"
3026,20090107,"1,198.85","1,228.56","1,195.20","1,228.17"
3027,20090106,"1,183.52","1,203.59","1,179.94","1,194.28"
3028,20090105,"1,180.98","1,185.22","1,166.66","1,173.57"
3029,20090102,"1,132.87","1,157.40","1,118.84","1,157.40"
3030,20081230,"1,124.60","1,144.24","1,121.32","1,124.47"
3031,20081229,"1,109.40","1,118.35","1,084.26","1,117.59"
3032,20081226,"1,128.54","1,134.57","1,108.86","1,117.86"
3033,20081224,"1,140.08","1,143.68","1,113.17","1,128.51"
3034,20081223,"1,168.15","1,175.32","1,140.13","1,144.31"
3035,20081222,"1,189.85","1,201.14","1,167.63","1,179.61"
3036,20081219,"1,174.24","1,194.52","1,171.38","1,180.97"
3037,20081218,"1,183.38","1,189.83","1,164.60","1,175.91"
3038,20081217,"1,190.09","1,196.37","1,146.04","1,169.75"
3039,20081216,"1,148.68","1,165.29","1,137.05","1,161.56"
3040,20081215,"1,152.25","1,164.72","1,138.42","1,158.19"
3041,20081212,"1,128.66","1,152.99","1,089.94","1,103.82"
3042,20081211,"1,145.06","1,166.27","1,135.50","1,154.43"
3043,20081210,"1,112.44","1,155.08","1,105.71","1,145.87"
3044,20081209,"1,116.09","1,120.66","1,092.49","1,105.84"
3045,20081208,"1,041.41","1,111.27","1,037.64","1,105.05"
3046,20081205,"1,017.48","1,032.68","1,008.30","1,028.13"
3047,20081204,"1,042.16","1,042.16",997.00,"1,006.54"
3048,20081203,"1,038.41","1,038.41","1,013.56","1,022.67"
3049,20081202,"1,007.71","1,038.41","1,007.26","1,023.20"
3050,20081201,"1,074.00","1,083.01","1,058.62","1,058.62"
3051,20081128,"1,066.84","1,084.03","1,061.52","1,076.07"
3052,20081127,"1,058.63","1,070.67","1,046.46","1,063.48"
3053,20081126,993.07,"1,030.70",993.07,"1,029.78"
3054,20081125,"1,016.09","1,029.46",966.28,983.32
3055,20081124,996.23,"1,014.49",969.49,970.14
3056,20081121,929.74,"1,013.12",914.02,"1,003.73"
3057,20081120,967.46,984.51,947.44,948.69
3058,20081119,"1,038.74","1,038.74",994.57,"1,016.82"
3059,20081118,"1,053.29","1,075.68","1,036.10","1,036.16"
3060,20081117,"1,074.33","1,104.66","1,050.40","1,078.32"
3061,20081114,"1,126.94","1,129.40","1,078.44","1,088.26"
3062,20081113,"1,074.75","1,088.46","1,040.34","1,088.44"
3063,20081112,"1,103.88","1,143.18","1,096.63","1,123.86"
3064,20081111,"1,133.34","1,160.30","1,114.50","1,128.73"
3065,20081110,"1,152.26","1,165.57","1,124.13","1,152.46"
3066,20081107,"1,054.35","1,134.50","1,038.72","1,134.49"
3067,20081106,"1,133.78","1,140.85","1,081.79","1,092.22"
3068,20081105,"1,184.92","1,217.82","1,159.67","1,181.50"
3069,20081104,"1,135.53","1,154.45","1,114.41","1,153.35"
3070,20081103,"1,117.13","1,158.87","1,109.32","1,129.08"
3071,20081031,"1,083.14","1,158.66","1,061.46","1,113.06"
3072,20081030,"1,036.83","1,094.89",992.89,"1,084.72"
3073,20081029,"1,047.48","1,078.33",920.35,968.97
3074,20081028,916.85,"1,012.73",901.49,999.16
3075,20081027,937.18,966.41,892.16,946.45
3076,20081024,"1,051.58","1,051.92",925.57,938.75
3077,20081023,"1,089.57","1,089.57","1,028.50","1,049.71"
3078,20081022,"1,190.50","1,195.28","1,095.56","1,134.59"
3079,20081021,"1,223.75","1,232.73","1,181.88","1,196.10"
3080,20081020,"1,195.90","1,211.09","1,149.39","1,207.63"
3081,20081017,"1,245.15","1,245.15","1,166.88","1,180.67"
3082,20081016,"1,258.38","1,265.85","1,205.14","1,213.78"
3083,20081015,"1,338.46","1,353.44","1,327.42","1,340.28"
3084,20081014,"1,342.31","1,367.70","1,339.86","1,367.69"
3085,20081013,"1,272.95","1,294.19","1,252.44","1,288.53"
3086,20081010,"1,248.53","1,248.53","1,178.51","1,241.47"
3087,20081009,"1,289.67","1,324.36","1,274.46","1,294.89"
3088,20081008,"1,323.96","1,334.34","1,281.47","1,286.69"
3089,20081007,"1,340.92","1,371.24","1,321.81","1,366.10"
3090,20081006,"1,389.68","1,389.68","1,351.72","1,358.75"
3091,20081002,"1,450.16","1,458.68","1,410.35","1,419.65"
3092,20081001,"1,453.40","1,453.40","1,429.57","1,439.67"
3093,20080930,"1,383.97","1,448.06","1,376.72","1,448.06"
3094,20080929,"1,491.11","1,496.30","1,449.33","1,456.36"
3095,20080926,"1,492.42","1,498.74","1,469.83","1,476.33"
3096,20080925,"1,487.73","1,503.83","1,469.23","1,501.63"
3097,20080924,"1,479.04","1,501.09","1,472.31","1,495.98"
3098,20080923,"1,447.90","1,484.01","1,445.50","1,481.37"
3099,20080922,"1,472.08","1,488.94","1,457.10","1,460.34"
3100,20080919,"1,441.31","1,464.59","1,435.72","1,455.78"
3101,20080918,"1,385.47","1,400.35","1,366.88","1,392.42"
3102,20080917,"1,420.49","1,441.24","1,412.60","1,425.26"
3103,20080916,"1,381.24","1,401.79","1,372.55","1,387.75"
3104,20080912,"1,468.41","1,480.77","1,463.58","1,477.92"
3105,20080911,"1,459.69","1,467.90","1,439.38","1,443.24"
3106,20080910,"1,432.90","1,466.26","1,430.05","1,464.98"
3107,20080909,"1,469.54","1,469.54","1,446.53","1,454.50"
3108,20080908,"1,437.59","1,481.41","1,437.59","1,476.65"
3109,20080905,"1,394.39","1,415.24","1,393.33","1,404.38"
3110,20080904,"1,421.16","1,436.62","1,409.33","1,426.43"
3111,20080903,"1,403.89","1,430.94","1,396.13","1,426.89"
3112,20080902,"1,418.26","1,430.43","1,392.55","1,407.14"
3113,20080901,"1,453.14","1,456.69","1,413.43","1,414.43"
3114,20080829,"1,488.25","1,496.14","1,470.87","1,474.24"
3115,20080828,"1,503.26","1,503.74","1,473.00","1,474.15"
3116,20080827,"1,498.09","1,498.38","1,466.46","1,493.92"
3117,20080826,"1,477.04","1,502.33","1,474.64","1,490.25"
3118,20080825,"1,505.13","1,510.98","1,496.63","1,502.11"
3119,20080822,"1,508.67","1,508.67","1,477.55","1,496.91"
3120,20080821,"1,539.55","1,540.45","1,511.69","1,512.59"
3121,20080820,"1,531.87","1,549.53","1,524.87","1,540.71"
3122,20080819,"1,554.21","1,554.92","1,528.31","1,541.41"
3123,20080818,"1,579.13","1,582.76","1,561.57","1,567.71"
3124,20080814,"1,553.65","1,578.30","1,553.65","1,572.19"
3125,20080813,"1,572.87","1,581.46","1,553.94","1,562.72"
3126,20080812,"1,581.10","1,590.12","1,570.88","1,577.12"
3127,20080811,"1,592.30","1,597.31","1,581.09","1,581.09"
3128,20080808,"1,547.70","1,573.18","1,544.10","1,568.72"
3129,20080807,"1,577.36","1,582.51","1,553.21","1,564.00"
3130,20080806,"1,567.30","1,580.25","1,560.88","1,578.71"
3131,20080805,"1,540.32","1,556.96","1,533.43","1,535.54"
3132,20080804,"1,567.01","1,571.23","1,531.52","1,543.05"
3133,20080801,"1,578.55","1,587.49","1,562.29","1,573.77"
3134,20080731,"1,583.99","1,600.15","1,577.81","1,594.67"
3135,20080730,"1,594.04","1,595.84","1,572.17","1,577.70"
3136,20080729,"1,572.16","1,573.62","1,542.89","1,567.20"
3137,20080728,"1,609.57","1,611.15","1,588.56","1,598.29"
3138,20080725,"1,595.28","1,610.45","1,589.48","1,597.93"
3139,20080724,"1,603.52","1,627.87","1,603.24","1,626.14"
3140,20080723,"1,586.27","1,598.89","1,577.94","1,591.76"
3141,20080722,"1,551.09","1,563.75","1,549.00","1,561.23"
3142,20080721,"1,530.68","1,569.45","1,530.05","1,562.92"
3143,20080718,"1,542.73","1,542.91","1,504.00","1,509.99"
3144,20080717,"1,541.38","1,546.84","1,524.85","1,525.56"
3145,20080716,"1,518.57","1,529.87","1,488.75","1,507.40"
3146,20080715,"1,550.95","1,550.95","1,506.41","1,509.33"
3147,20080714,"1,562.88","1,581.70","1,554.01","1,558.62"
3148,20080711,"1,543.01","1,573.06","1,526.67","1,567.51"
3149,20080710,"1,498.78","1,542.34","1,495.44","1,537.43"
3150,20080709,"1,557.07","1,563.07","1,519.05","1,519.38"
3151,20080708,"1,577.04","1,577.04","1,509.20","1,533.47"
3152,20080707,"1,568.25","1,583.49","1,560.00","1,579.72"
3153,20080704,"1,604.47","1,610.65","1,574.60","1,577.94"
3154,20080703,"1,591.21","1,616.65","1,580.83","1,606.54"
3155,20080702,"1,665.52","1,667.97","1,607.88","1,623.60"
3156,20080701,"1,675.70","1,681.45","1,652.03","1,666.46"
3157,20080630,"1,682.86","1,689.61","1,671.11","1,674.92"
3158,20080627,"1,673.27","1,685.88","1,669.69","1,684.45"
3159,20080626,"1,717.57","1,734.86","1,714.38","1,717.66"
3160,20080625,"1,710.45","1,717.81","1,695.01","1,717.79"
3161,20080624,"1,706.92","1,717.23","1,699.81","1,710.84"
3162,20080623,"1,705.61","1,720.74","1,694.79","1,715.59"
3163,20080620,"1,752.95","1,755.60","1,723.41","1,731.00"
3164,20080619,"1,756.36","1,757.26","1,731.51","1,740.72"
3165,20080618,"1,745.50","1,775.11","1,742.68","1,774.13"
3166,20080617,"1,766.34","1,767.50","1,738.71","1,750.71"
3167,20080616,"1,763.86","1,768.63","1,755.55","1,760.82"
3168,20080613,"1,753.67","1,760.72","1,730.25","1,747.35"
3169,20080612,"1,755.90","1,761.29","1,739.36","1,739.36"
3170,20080611,"1,781.14","1,786.98","1,760.66","1,781.67"
3171,20080610,"1,813.36","1,814.06","1,765.35","1,774.38"
3172,20080609,"1,787.90","1,810.21","1,785.16","1,808.96"
3173,20080605,"1,830.14","1,832.82","1,816.35","1,832.31"
3174,20080604,"1,821.30","1,836.13","1,813.12","1,833.81"
3175,20080603,"1,832.31","1,836.71","1,814.50","1,819.39"
3176,20080602,"1,848.30","1,853.50","1,831.66","1,847.53"
3177,20080530,"1,846.98","1,852.36","1,833.42","1,852.02"
3178,20080529,"1,819.33","1,842.56","1,819.33","1,841.22"
3179,20080528,"1,835.38","1,835.71","1,802.01","1,805.64"
3180,20080527,"1,806.20","1,825.48","1,806.20","1,825.23"
3181,20080526,"1,813.63","1,820.74","1,791.40","1,800.58"
3182,20080523,"1,836.42","1,840.78","1,826.16","1,827.94"
3183,20080522,"1,826.06","1,836.63","1,810.68","1,835.42"
3184,20080521,"1,848.97","1,861.58","1,844.95","1,847.51"
3185,20080520,"1,886.52","1,889.85","1,857.05","1,873.15"
3186,20080519,"1,893.54","1,901.13","1,875.05","1,885.37"
3187,20080516,"1,893.99","1,899.57","1,882.69","1,888.88"
3188,20080515,"1,852.74","1,886.95","1,852.67","1,885.71"
3189,20080514,"1,841.44","1,848.02","1,828.07","1,843.75"
3190,20080513,"1,829.37","1,842.80","1,813.98","1,842.80"
3191,20080509,"1,854.73","1,854.73","1,818.27","1,823.70"
3192,20080508,"1,831.17","1,854.55","1,830.46","1,848.00"
3193,20080507,"1,863.77","1,868.09","1,839.76","1,854.01"
3194,20080506,"1,849.81","1,859.27","1,843.36","1,859.06"
3195,20080502,"1,851.64","1,851.64","1,843.14","1,848.27"
3196,20080430,"1,808.74","1,825.58","1,803.49","1,825.47"
3197,20080429,"1,829.01","1,831.23","1,803.08","1,811.51"
3198,20080428,"1,829.45","1,831.84","1,814.20","1,823.17"
3199,20080425,"1,809.00","1,825.83","1,809.00","1,824.68"
3200,20080424,"1,808.88","1,812.62","1,794.64","1,799.34"
3201,20080423,"1,784.23","1,809.02","1,784.23","1,800.79"
3202,20080422,"1,799.72","1,803.35","1,785.47","1,787.49"
3203,20080421,"1,793.19","1,802.81","1,791.40","1,800.48"
3204,20080418,"1,772.89","1,778.81","1,762.94","1,771.90"
3205,20080417,"1,782.51","1,783.85","1,765.59","1,768.67"
3206,20080416,"1,757.83","1,765.81","1,753.79","1,758.56"
3207,20080415,"1,749.29","1,754.30","1,734.13","1,742.17"
3208,20080414,"1,746.88","1,755.28","1,739.03","1,746.71"
3209,20080411,"1,768.13","1,779.92","1,759.29","1,779.71"
3210,20080410,"1,745.60","1,764.64","1,735.78","1,764.64"
3211,20080408,"1,770.98","1,770.98","1,749.64","1,754.71"
3212,20080407,"1,769.74","1,786.57","1,763.38","1,773.56"
3213,20080404,"1,762.94","1,768.06","1,756.74","1,766.49"
3214,20080403,"1,745.72","1,765.53","1,742.43","1,763.63"
3215,20080402,"1,738.64","1,743.54","1,734.42","1,742.19"
3216,20080401,"1,701.64","1,717.83","1,694.53","1,702.25"
3217,20080331,"1,705.17","1,709.31","1,685.19","1,703.99"
3218,20080328,"1,671.06","1,704.28","1,670.89","1,701.83"
3219,20080327,"1,671.98","1,677.31","1,660.45","1,676.24"
3220,20080326,"1,676.81","1,681.91","1,670.31","1,679.67"
3221,20080325,"1,676.74","1,680.77","1,667.93","1,674.93"
3222,20080324,"1,653.82","1,663.57","1,645.89","1,655.30"
3223,20080321,"1,644.05","1,645.78","1,634.51","1,645.69"
3224,20080320,"1,602.29","1,624.48","1,592.94","1,623.39"
3225,20080319,"1,626.28","1,632.68","1,614.96","1,622.23"
3226,20080318,"1,585.32","1,590.28","1,566.96","1,588.75"
3227,20080317,"1,588.53","1,588.53","1,537.53","1,574.44"
3228,20080314,"1,637.78","1,638.66","1,578.45","1,600.26"
3229,20080313,"1,657.21","1,657.21","1,609.17","1,615.62"
3230,20080312,"1,685.44","1,687.63","1,658.17","1,658.83"
3231,20080311,"1,605.31","1,643.66","1,602.35","1,641.48"
3232,20080310,"1,634.42","1,650.56","1,621.40","1,625.17"
3233,20080307,"1,682.17","1,682.17","1,650.74","1,663.97"
3234,20080306,"1,681.39","1,705.97","1,680.11","1,697.44"
3235,20080305,"1,680.63","1,687.20","1,667.87","1,677.10"
3236,20080304,"1,677.10","1,686.59","1,665.10","1,676.18"
3237,20080303,"1,676.30","1,676.30","1,657.79","1,671.73"
3238,20080229,"1,717.69","1,721.85","1,708.21","1,711.62"
3239,20080228,"1,726.08","1,739.60","1,713.25","1,736.17"
3240,20080227,"1,725.96","1,732.80","1,715.81","1,720.89"
3241,20080226,"1,724.55","1,726.47","1,704.50","1,709.13"
3242,20080225,"1,701.75","1,715.00","1,701.64","1,709.13"
3243,20080222,"1,687.63","1,687.63","1,670.69","1,686.45"
3244,20080221,"1,708.01","1,713.64","1,694.58","1,704.36"
3245,20080220,"1,704.66","1,718.15","1,683.70","1,687.91"
3246,20080219,"1,717.10","1,722.71","1,708.93","1,720.52"
3247,20080218,"1,701.75","1,714.20","1,681.02","1,696.24"
3248,20080215,"1,672.39","1,696.37","1,668.41","1,694.77"
3249,20080214,"1,660.45","1,697.45","1,660.45","1,697.45"
3250,20080213,"1,663.29","1,663.95","1,629.57","1,631.78"
3251,20080212,"1,653.60","1,654.62","1,641.05","1,643.29"
3252,20080211,"1,648.51","1,651.72","1,633.46","1,640.67"
3253,20080205,"1,686.20","1,697.99","1,680.39","1,696.57"
3254,20080204,"1,655.78","1,696.56","1,655.78","1,690.13"
3255,20080201,"1,645.05","1,648.97","1,619.65","1,634.53"
3256,20080131,"1,582.19","1,630.12","1,570.87","1,624.68"
3257,20080130,"1,653.00","1,653.20","1,578.29","1,589.06"
3258,20080129,"1,657.90","1,662.90","1,622.52","1,637.91"
3259,20080128,"1,668.07","1,674.47","1,620.90","1,627.19"
3260,20080125,"1,682.93","1,692.66","1,674.21","1,692.41"
3261,20080124,"1,663.36","1,675.69","1,649.00","1,663.00"
3262,20080123,"1,652.62","1,659.28","1,604.54","1,628.42"
3263,20080122,"1,628.92","1,636.06","1,578.37","1,609.02"
3264,20080121,"1,723.95","1,724.39","1,673.42","1,683.56"
3265,20080118,"1,689.28","1,737.42","1,684.39","1,734.72"
3266,20080117,"1,726.03","1,732.64","1,687.10","1,723.55"
3267,20080116,"1,715.97","1,735.51","1,701.32","1,704.97"
3268,20080115,"1,781.53","1,781.53","1,723.14","1,746.95"
3269,20080114,"1,781.00","1,790.69","1,754.13","1,765.88"
3270,20080111,"1,844.57","1,847.11","1,776.26","1,782.27"
3271,20080110,"1,847.94","1,855.07","1,824.78","1,824.78"
3272,20080109,"1,802.06","1,844.47","1,794.15","1,844.47"
3273,20080108,"1,838.64","1,840.62","1,818.69","1,826.23"
3274,20080107,"1,815.73","1,840.99","1,814.35","1,831.14"
3275,20080104,"1,853.54","1,869.76","1,824.41","1,863.90"
3276,20080103,"1,834.44","1,858.08","1,821.61","1,852.73"
3277,20080102,"1,891.45","1,892.50","1,852.78","1,853.45"
3278,20071228,"1,892.56","1,911.67","1,890.81","1,897.13"
3279,20071227,"1,901.93","1,915.19","1,891.29","1,908.62"
3280,20071226,"1,924.91","1,926.09","1,901.91","1,906.72"
3281,20071224,"1,899.20","1,921.39","1,894.79","1,919.47"
3282,20071221,"1,855.06","1,878.32","1,832.34","1,878.32"
3283,20071220,"1,878.59","1,882.61","1,843.73","1,844.37"
3284,20071218,"1,821.30","1,869.71","1,808.86","1,861.47"
3285,20071217,"1,873.15","1,886.39","1,839.58","1,839.82"
3286,20071214,"1,914.47","1,921.53","1,877.27","1,895.05"
3287,20071213,"1,921.65","1,937.50","1,897.25","1,915.90"
3288,20071212,"1,887.50","1,928.77","1,887.23","1,927.45"
3289,20071211,"1,922.66","1,929.71","1,904.21","1,925.07"
3290,20071210,"1,930.36","1,935.86","1,900.95","1,906.42"
3291,20071207,"1,969.49","1,969.56","1,934.32","1,934.32"
3292,20071206,"1,965.89","1,972.37","1,946.13","1,953.17"
3293,20071205,"1,911.92","1,945.03","1,905.65","1,938.20"
3294,20071204,"1,904.33","1,921.83","1,901.51","1,917.83"
3295,20071203,"1,907.95","1,912.71","1,888.08","1,902.43"
3296,20071130,"1,886.58","1,918.12","1,884.92","1,906.00"
3297,20071129,"1,885.32","1,891.45","1,871.59","1,877.56"
3298,20071128,"1,881.86","1,883.99","1,833.80","1,834.69"
3299,20071127,"1,813.09","1,865.69","1,787.95","1,859.79"
3300,20071126,"1,803.76","1,855.33","1,795.00","1,855.33"
3301,20071123,"1,806.02","1,820.61","1,745.26","1,772.88"
3302,20071122,"1,790.25","1,815.33","1,771.39","1,799.02"
3303,20071121,"1,865.91","1,875.98","1,803.77","1,806.99"
3304,20071120,"1,853.41","1,875.46","1,819.18","1,872.24"
3305,20071119,"1,936.38","1,936.50","1,892.87","1,893.47"
3306,20071116,"1,916.88","1,928.93","1,890.25","1,926.20"
3307,20071115,"1,970.13","1,985.38","1,932.03","1,947.74"
3308,20071114,"1,982.93","1,984.84","1,956.90","1,972.58"
3309,20071113,"1,928.78","1,935.93","1,887.76","1,932.89"
3310,20071112,"1,957.78","1,957.78","1,901.87","1,923.42"
3311,20071109,"2,001.11","2,017.37","1,968.86","1,990.47"
3312,20071108,"2,009.64","2,022.61","1,971.95","1,979.56"
3313,20071107,"2,074.18","2,085.03","2,043.19","2,043.19"
3314,20071106,"2,023.41","2,055.53","2,020.24","2,054.24"
3315,20071105,"2,025.04","2,027.21","1,992.24","2,015.76"
3316,20071102,"2,014.65","2,049.62","2,014.65","2,019.34"
3317,20071101,"2,085.33","2,085.45","2,048.68","2,063.14"
3318,20071031,"2,052.60","2,065.53","2,043.93","2,064.85"
3319,20071030,"2,058.78","2,066.00","2,037.75","2,052.37"
3320,20071029,"2,051.62","2,070.86","2,044.09","2,062.92"
3321,20071026,"1,987.20","2,028.07","1,968.82","2,028.06"
3322,20071025,"1,967.08","1,982.19","1,941.05","1,976.75"
3323,20071024,"1,966.55","2,003.20","1,923.07","1,933.36"
3324,20071023,"1,936.92","1,952.32","1,909.61","1,947.98"
3325,20071022,"1,901.15","1,910.19","1,875.23","1,903.81"
3326,20071019,"2,003.27","2,003.27","1,970.10","1,970.10"
3327,20071018,"1,989.60","2,012.32","1,977.50","2,005.09"
3328,20071017,"2,000.39","2,009.67","1,933.82","1,983.94"
3329,20071016,"2,014.36","2,042.84","2,001.30","2,005.76"
3330,20071015,"2,043.93","2,047.02","2,012.04","2,035.39"
3331,20071012,"2,047.67","2,057.39","2,020.80","2,026.44"
3332,20071011,"2,040.35","2,058.87","2,033.45","2,058.85"
3333,20071010,"2,033.69","2,044.78","2,026.90","2,041.12"
3334,20071009,"2,014.94","2,022.87","1,995.05","2,014.13"
3335,20071008,"2,020.34","2,022.01","2,002.43","2,012.82"
3336,20071005,"2,007.84","2,009.68","1,990.82","1,996.03"
3337,20071004,"1,998.56","2,013.21","1,992.01","2,003.60"
3338,20071002,"1,991.00","2,014.96","1,981.64","2,014.09"
3339,20071001,"1,948.78","1,970.11","1,946.13","1,962.67"
3340,20070928,"1,950.99","1,951.18","1,936.86","1,946.48"
3341,20070927,"1,944.87","1,952.39","1,935.02","1,945.28"
3342,20070921,"1,909.37","1,921.23","1,902.11","1,919.26"
3343,20070920,"1,902.23","1,915.19","1,894.76","1,908.97"
3344,20070919,"1,892.78","1,905.75","1,886.95","1,902.65"
3345,20070918,"1,867.61","1,870.83","1,837.22","1,838.61"
3346,20070917,"1,873.65","1,876.04","1,853.45","1,871.68"
3347,20070914,"1,856.17","1,875.95","1,849.37","1,870.02"
3348,20070913,"1,817.87","1,848.99","1,805.88","1,848.02"
3349,20070912,"1,853.94","1,855.31","1,813.33","1,813.52"
3350,20070911,"1,844.68","1,851.35","1,827.90","1,847.36"
3351,20070910,"1,845.59","1,846.82","1,811.34","1,835.87"
3352,20070907,"1,886.60","1,899.04","1,869.56","1,884.90"
3353,20070906,"1,862.00","1,889.06","1,844.64","1,888.81"
3354,20070905,"1,883.83","1,898.67","1,859.52","1,865.59"
3355,20070904,"1,881.17","1,899.66","1,871.87","1,874.74"
3356,20070903,"1,876.92","1,881.92","1,863.21","1,881.81"
