,day,open,high,low,close
1868,20130823,523.55,529.38,523.55,529.19
1869,20130822,524.87,525.06,514.64,517.64
1870,20130821,540.21,540.71,523.93,530.54
1871,20130820,550,551.46,537.56,537.57
1872,20130819,550.75,551.22,549.35,550.49
1873,20130816,544.77,549.79,544.6,548.79
1874,20130814,553.6,554.38,550.87,550.87
1875,20130813,552.06,552.52,548.51,550.85
1876,20130812,555.15,555.46,549.13,550.25
1877,20130809,556.79,557.1,553.65,554.93
1878,20130808,556.93,558.01,555.06,555.3
1879,20130807,556.94,559.14,554.73,554.73
1880,20130806,558.38,558.95,554.98,557.36
1881,20130805,553.68,556.92,553.32,556.6
1882,20130802,553.24,554.65,549.67,551.76
1883,20130801,557.68,557.79,549.52,549.52
1884,20130731,548.72,554.65,547.78,554.31
1885,20130730,542.86,546.43,542.64,546.43
1886,20130729,547.26,547.69,540.98,540.98
1887,20130726,543.87,545.33,542.51,545.31
1888,20130725,544.75,545.49,541.94,541.94
1889,20130724,543.44,544.09,541.56,543.6
1890,20130723,542.76,544.13,540.86,541.64
1891,20130722,543.66,544.83,541.14,541.14
1892,20130719,545.43,546.08,540.32,541.87
1893,20130718,544.02,544.3,541.56,541.56
1894,20130717,539.08,543.28,537.92,541.82
1895,20130716,533.77,537.72,533.36,537.72
1896,20130715,534.23,535.13,529.27,531.67
1897,20130712,530.37,532.48,528.23,532.47
1898,20130711,520.04,527.26,520.04,527.25
1899,20130710,521.41,521.88,515.64,515.64
1900,20130709,519.08,519.93,513.84,519.34
1901,20130708,526.48,528.5,515.85,515.85
1902,20130705,528.04,529.75,522.77,525.4
1903,20130704,524.48,526.45,517.51,525.22
1904,20130703,528.01,530.94,521.05,521.31
1905,20130702,531.99,532.38,525.28,526.92
1906,20130701,522.51,528.68,522.4,527.81
1907,20130628,516.63,519.65,514.63,519.06
1908,20130627,501.06,512.25,501.01,512.25
1909,20130626,490.45,495.02,482.36,493.07
1910,20130625,505.28,508.76,478.68,480.96
1911,20130624,523.5,523.59,508.65,508.65
1912,20130621,513.58,520.89,507.3,520.89
1913,20130620,524.88,531.96,521.02,525.59
1914,20130619,536.51,537.19,531.3,531.41
1915,20130618,526.93,534.27,519.81,534.26
1916,20130617,537.61,539.1,519.41,524.5
1917,20130614,545.98,546.55,534.31,536.04
1918,20130613,545.2,547.38,536.0,540.82
1919,20130612,545.34,550.98,545.25,546.2
1920,20130611,547.45,548.02,543.36,547.87
1921,20130610,538.49,547.8,537.94,547.0
1922,20130607,550.34,551.57,531.03,535.75
1923,20130605,560.38,560.56,549.09,549.09
1924,20130604,571.01,571.73,558.75,561.55
1925,20130603,576.23,578.31,569.4,569.41
1926,20130531,583.14,583.81,571.61,577.87
1927,20130530,586.67,587.89,580.24,581.13
1928,20130529,588.39,588.54,585.69,585.69
1929,20130528,579.87,585.76,579.6,585.76
1930,20130527,575.98,577.78,575.36,577.56
1931,20130524,572.26,574.07,569.42,574.06
1932,20130523,574.58,576.45,569.33,569.34
1933,20130522,575.08,575.22,573.39,574.25
1934,20130521,569.31,572.69,569.31,572.69
1935,20130520,567.82,567.93,565.69,567.32
1936,20130516,568.61,568.62,565.87,566.06
1937,20130515,563.18,565.8,563.01,565.65
1938,20130514,568.04,569.39,554.34,560.47
1939,20130513,571.76,572.12,565.72,565.72
1940,20130510,574.51,574.51,569.44,569.7
1941,20130509,579,579.33,572.82,573.35
1942,20130508,576.6,577.5,575.3,576.7
1943,20130507,569.69,573.76,568.73,573.68
1944,20130506,568.82,569.05,567.12,567.13
1945,20130503,563.87,565.33,559.49,565.33
1946,20130502,564.51,565.64,559.75,560.48
1947,20130430,570.24,570.28,562.31,563.87
1948,20130429,567.59,568.92,564.92,568.36
1949,20130426,562.69,565.64,562.06,565.35
1950,20130425,564.64,565.83,559.0,559.4
1951,20130424,559.01,564.01,558.45,563.81
1952,20130423,550.23,554.38,549.99,554.37
1953,20130422,540.69,548.23,540.44,547.1
1954,20130419,549.78,551.06,540.16,541.46
1955,20130418,556.61,558.93,551.1,551.1
1956,20130417,562.5,563.39,556.65,558.54
1957,20130416,548.45,558.95,548.33,558.95
1958,20130415,550.09,554.31,549.64,553.99
1959,20130412,547.65,551.02,546.72,547.19
1960,20130411,540.07,544.53,535.77,544.3
1961,20130410,530.92,534.84,527.75,534.84
1962,20130409,526.04,535.3,517.1,528.15
1963,20130408,547.18,548.09,528.78,528.78
1964,20130405,556.92,558.29,543.57,547.51
1965,20130404,555.63,557.49,539.24,555.23
1966,20130403,556.32,557.96,553.82,557.96
1967,20130402,555.77,557.51,549.08,552.83
1968,20130401,557.28,557.28,553.45,553.97
1969,20130329,555.8,555.87,553.97,555.02
1970,20130328,550.48,553.1,550.48,552.64
1971,20130327,552.6,552.63,545.61,548.72
1972,20130326,550.68,551.84,548.5,549.9
1973,20130325,554.33,554.82,549.17,549.56
1974,20130322,546.22,551.43,546.1,551.25
1975,20130321,549.66,551.08,544.56,544.56
1976,20130320,551.67,552.49,543.53,546.26
1977,20130319,545.06,550.01,545.06,550.01
1978,20130318,554.67,555.68,541.09,541.09
1979,20130315,556.63,556.63,553.42,554.81
1980,20130314,551.67,553.74,547.4,553.58
1981,20130313,545.96,549.78,545.96,549.73
1982,20130312,542.96,546.02,542.96,543.88
1983,20130311,544.28,544.35,532.54,540.44
1984,20130308,542.79,544.01,539.59,543.1
1985,20130307,545.4,545.42,538.29,541.3
1986,20130306,547.57,547.61,542.7,544.36
1987,20130305,540.43,544.11,540.43,543.96
1988,20130304,538.52,539.85,537.36,537.38
1989,20130228,536.25,536.53,534.59,535.87
1990,20130227,531.98,533.43,530.86,533.36
1991,20130226,525.59,529.26,525.43,528.56
1992,20130225,531.3,531.4,527.26,527.27
1993,20130222,525.85,529.81,525.77,528.36
1994,20130221,525.09,526.94,524.44,524.44
1995,20130220,524.74,525.99,524.36,525.69
1996,20130219,519.41,522.5,519.41,522.49
1997,20130218,516.62,518.53,516.36,518.52
1998,20130215,513.49,515.02,513.18,514.58
1999,20130214,509.71,512.53,509.63,512.53
2000,20130213,505.97,508.31,505.89,507.99
2001,20130212,507.15,507.48,501.48,503.72
2002,20130208,502.41,505.07,502.35,504.94
2003,20130207,503.87,504.79,500.96,501.78
2004,20130206,501.07,503.31,500.78,502.56
2005,20130205,498.6,500.86,495.68,498.16
2006,20130204,505.96,506.05,501.32,501.32
2007,20130201,504.8,505,497.66,503.31
2008,20130131,503.94,505.29,502.49,503.67
2009,20130130,507.29,507.49,502.79,502.8
2010,20130129,505.86,506.56,504.81,505.35
2011,20130128,508.09,508.19,504.04,504.2
2012,20130125,510.98,511.76,500.77,506.83
2013,20130124,514.41,514.41,508.23,508.63
2014,20130123,518.19,518.49,513.26,513.26
2015,20130122,515.71,516.6,513.42,516.59
2016,20130121,514.83,514.97,513.12,514.66
2017,20130118,509.85,512.28,508.94,512.24
2018,20130117,510.4,510.67,504.92,506.35
2019,20130116,509.59,512.05,506.97,507.68
2020,20130115,514.82,515.2,508.02,508.02
2021,20130114,516.93,517.11,513.42,513.44
2022,20130111,516.91,517.37,512.77,515.42
2023,20130110,514.21,514.72,512.03,514.48
2024,20130109,510.48,513.18,510.48,511.94
2025,20130108,509.22,510.85,508.54,509.01
2026,20130107,507.79,509.03,505.95,508.72
2027,20130104,500.27,504.85,499.44,504.84
2028,20130103,504.64,504.76,498.98,499.07
2029,20130102,501.75,501.86,499.2,501.61
2030,20121228,493.66,496.32,493.16,496.32
2031,20121227,484.3,492.1,484.3,492.08
2032,20121226,486.58,487.6,482.76,482.76
2033,20121224,479.65,485.37,479.65,483.76
2034,20121221,480.41,481.4,475.71,478.06
2035,20121220,485.29,486.41,479.21,479.21
2036,20121218,487.09,487.68,480.57,483.19
2037,20121217,493.14,493.22,485.48,485.48
2038,20121214,489.68,493,489.68,491.65
2039,20121213,486.52,490.42,486.42,490.15
2040,20121212,485.15,485.48,482.58,485.33
2041,20121211,490.49,491.07,481.59,481.59
2042,20121210,491.47,491.67,487.11,489.59
2043,20121207,490.11,493.45,481.15,489.22
2044,20121206,497.71,498.46,487.11,488.03
2045,20121205,503.61,504.16,495.5,496.5
2046,20121204,499.04,502.89,498.78,502.71
2047,20121203,500.92,502.03,498.65,498.97
2048,20121130,498.99,499.5,498.05,499.37
2049,20121129,497.72,498.41,495.6,496.73
2050,20121128,494.7,494.88,491.84,494.48
2051,20121127,497.88,499.25,492.33,493.63
2052,20121126,502.01,502.01,496.23,496.24
2053,20121123,499.39,499.66,493.37,498.82
2054,20121122,496.44,498.66,495.81,497.03
2055,20121121,498.43,500.65,491.88,492.19
2056,20121120,499.15,499.87,493.48,496.66
2057,20121119,486.12,493.17,486.12,493.14
2058,20121116,494.04,496.21,480.48,482.99
2059,20121115,496.69,500.37,490.46,493.84
2060,20121114,516.08,516.59,502.91,503.24
2061,20121113,523.18,523.83,512.5,513.8
2062,20121112,521.45,522.74,519.21,521.43
2063,20121109,517.56,520.35,511.79,519.9
2064,20121108,512.48,519.04,512.36,519.04
2065,20121107,519.84,519.95,515.81,518.45
2066,20121106,517.62,518.09,516.49,517.53
2067,20121105,513.62,516.84,513.55,515.14
2068,20121102,514.06,514.83,511.58,513.37
2069,20121101,509.92,510.04,505.23,508.83
2070,20121031,506.22,510.23,506.22,508.31
2071,20121030,494.97,502.69,494.94,502.31
2072,20121029,507.91,509.15,493.87,494.88
2073,20121026,520.5,520.52,503.57,505.5
2074,20121025,526.71,527.9,518.25,518.25
2075,20121024,518.89,524.35,518.89,524.35
2076,20121023,524.85,527.48,524.15,524.15
2077,20121022,511.84,523.01,511.81,523.0
2078,20121019,514.07,518.81,504.42,518.81
2079,20121018,530.2,531,513.47,514.16
2080,20121017,532.71,535.53,528.22,528.22
2081,20121016,532.78,532.9,521.81,530.23
2082,20121015,542.76,543.27,523.07,529.33
2083,20121012,537.63,539.9,537.15,539.86
2084,20121011,533.18,538.43,530.63,534.95
2085,20121010,538.25,538.5,533.73,533.86
2086,20121009,539.4,542.67,539.36,540.43
2087,20121008,537.98,538.65,536.59,537.79
2088,20121005,533.97,536.09,533.24,535.82
2089,20121004,529.71,531.73,529.18,531.44
2090,20121002,525.92,528.75,525.51,527.56
2091,20120928,521.46,523.94,521.01,523.78
2092,20120927,520.87,522.57,512.62,518.29
2093,20120926,520.95,526.06,520.19,520.71
2094,20120925,532.51,532.51,522.95,522.96
2095,20120924,533.68,534.09,530.48,532.28
2096,20120921,530.72,531.53,524.16,531.49
2097,20120920,529.93,531.61,527.1,528.06
2098,20120919,525,528.22,524.39,528.06
2099,20120918,521.03,523.53,519.92,523.52
2100,20120917,520.43,520.43,516.11,519.0
2101,20120914,524.96,525.01,517.6,519.14
2102,20120913,519.71,520.9,518.21,520.48
2103,20120912,517.86,518.7,516.77,517.52
2104,20120911,512.97,514.42,510.69,514.42
2105,20120910,513.28,513.86,511.57,512.11
2106,20120907,512.08,512.08,510.1,510.87
2107,20120906,508.3,509.41,506.72,506.72
2108,20120905,509.46,509.79,504.02,505.39
2109,20120904,514.05,514.78,506.76,507.41
2110,20120903,511.62,513.57,509.22,512.45
2111,20120831,506.19,509.35,506.19,508.35
2112,20120830,507.19,507.31,503.78,505.64
2113,20120829,502.32,505.55,501.92,505.32
2114,20120828,495.37,499.53,495.37,499.53
2115,20120827,496.89,497.62,493.62,493.83
2116,20120824,498.34,500.04,495.23,497.51
2117,20120823,494.39,499.34,494.31,499.34
2118,20120822,493.09,494.08,489.67,492.89
2119,20120821,491.86,492.72,491.12,491.72
2120,20120820,489.85,490.61,488.44,490.13
2121,20120817,488.12,488.32,485.96,487.26
2122,20120816,482.22,485.33,481.45,485.32
2123,20120814,480.4,481.29,479.86,480.74
2124,20120813,478.17,479.27,477.36,478.4
2125,20120810,475.93,477.4,474.94,475.51
2126,20120809,473,474.49,472.71,474.05
2127,20120808,473.78,474.48,471.42,471.42
2128,20120807,471,472.3,470.7,471.6
2129,20120806,470.26,470.57,469.21,469.61
2130,20120803,464.26,465.89,463.44,465.28
2131,20120802,469.35,470.85,466.03,466.63
2132,20120801,467.87,469.19,467.7,468.53
2133,20120731,466.38,467.61,465.71,467.61
2134,20120730,468.44,468.85,465.46,465.46
2135,20120727,463.76,465.11,463.29,464.72
2136,20120726,457.61,459.24,456.05,457.86
2137,20120725,462.7,462.7,454.72,454.72
2138,20120724,470.49,472.06,464.09,468.28
2139,20120723,480.37,480.37,471.78,472.24
2140,20120720,481.11,482.72,480.47,481.83
2141,20120719,478.03,479.87,477.95,478.68
2142,20120718,482.83,483.53,472.88,472.88
2143,20120717,482.95,483.77,480.41,480.61
2144,20120716,488.12,488.12,483.5,483.5
2145,20120713,487.61,487.91,468.75,484.32
2146,20120712,493.52,493.99,486.25,486.38
2147,20120711,492.79,494.89,490.56,491.93
2148,20120710,497.23,497.8,491.23,492.34
2149,20120709,497.06,498.75,495.23,495.23
2150,20120706,499.32,499.43,495.76,497.21
2151,20120705,497.58,498.22,496.85,497.34
2152,20120704,496.31,496.97,494.95,495.81
2153,20120703,492.76,494.17,492.59,493.91
2154,20120702,493.61,493.66,490.43,490.43
2155,20120629,486.69,489.38,485.07,489.16
2156,20120628,486.6,487.45,484.14,485.91
2157,20120627,487.2,487.2,480.25,483.03
2158,20120626,482.76,485.39,482.76,484.34
2159,20120625,488.67,488.81,483.76,484.44
2160,20120622,479.81,485.2,479.66,485.19
2161,20120621,486.31,488.38,483.49,485.18
2162,20120620,482.84,484.69,481.96,484.55
2163,20120619,476.55,478.99,476.31,478.36
2164,20120618,475.33,476.05,475.2,475.26
2165,20120615,475.23,475.23,467.75,467.75
2166,20120614,471.56,473.04,471.33,472.03
2167,20120613,476.82,476.84,470.74,470.96
2168,20120612,465.63,472.18,465.56,471.97
2169,20120611,467.53,469.6,466.8,469.59
2170,20120608,468.65,469.35,461.97,461.99
2171,20120607,466.75,468.56,466.18,466.18
2172,20120605,456.33,458.01,455.29,456.68
2173,20120604,458.01,460.82,448.94,450.84
2174,20120601,474.26,476.43,472.13,472.13
2175,20120531,464.6,471.98,463.51,471.94
2176,20120530,473.29,473.35,468.63,469.62
2177,20120529,464.34,470.52,464.34,470.02
2178,20120525,459.93,463.07,459.37,462.4
2179,20120524,458.39,460.88,454.08,455.72
2180,20120523,461.83,461.96,455.9,455.9
2181,20120522,455.63,461.46,455.63,461.45
2182,20120521,452.33,454.42,446.35,448.89
2183,20120518,460.85,460.85,448.14,448.68
2184,20120517,466.73,469.7,464.12,468.13
2185,20120516,478.74,481.19,465.0,465.01
2186,20120515,483.63,484.99,473.2,480.5
2187,20120514,495.17,497.17,486.59,488.53
2188,20120511,497.5,498.59,492.41,493.66
2189,20120510,492.22,494.59,491.95,494.27
2190,20120509,494.5,495.39,490.26,491.56
2191,20120508,491.45,494.71,491.33,494.6
2192,20120507,485.83,489.02,485.0,487.01
2193,20120504,488.52,490.54,487.94,490.53
2194,20120503,487.32,488.78,487.09,487.44
2195,20120502,480.82,485.62,480.76,485.54
2196,20120430,482.48,482.84,476.31,478.89
2197,20120427,479.44,480.45,476.62,479.08
2198,20120426,488.37,489.32,475.27,476.62
2199,20120425,491.13,491.97,483.47,483.48
2200,20120424,490.21,492.5,486.83,487.62
2201,20120423,499.42,500.32,494.94,495.02
2202,20120420,501.13,501.58,496.67,497.56
2203,20120419,504.1,505.06,500.23,501.92
2204,20120418,507.02,507.02,503.3,503.63
2205,20120417,502.97,504.15,497.8,500.38
2206,20120416,496.42,501.35,496.42,501.09
2207,20120413,491.43,499.56,491.43,499.46
2208,20120412,486.41,487.18,482.74,485.71
2209,20120410,486.34,492.11,481.76,484.77
2210,20120409,501.29,501.32,486.8,486.8
2211,20120406,504.29,507.01,502.52,503.41
2212,20120405,499.93,503.76,494.54,503.34
2213,20120404,516.51,516.63,500.51,502.97
2214,20120403,524.42,524.55,515.63,515.83
2215,20120402,521.87,523.01,521.55,521.8
2216,20120330,515.33,519.96,514.73,519.56
2217,20120329,519.74,520.12,510.2,514.21
2218,20120328,523.42,524.12,519.56,519.56
2219,20120327,527.63,527.97,521.54,521.74
2220,20120326,530.13,530.6,523.39,523.39
2221,20120323,526.59,528.19,526.27,527.47
2222,20120322,535.2,535.46,527.9,527.9
2223,20120321,535.78,537.07,533.74,533.93
2224,20120320,541.01,541.64,535.3,535.55
2225,20120319,541.34,542.49,539.53,539.83
2226,20120316,540.17,540.42,537.51,539.78
2227,20120315,540.13,540.87,537.14,538.31
2228,20120314,543.15,543.22,538.86,538.86
2229,20120313,539,539.51,537.68,538.46
2230,20120312,541.27,541.33,536.09,536.11
2231,20120309,539.42,539.71,536.81,539.55
2232,20120308,535.97,537.07,535.08,535.76
2233,20120307,525.48,532.98,524.73,532.48
2234,20120306,540.63,541.4,529.42,533.62
2235,20120305,546.01,546.15,539.13,539.74
2236,20120302,545.17,545.47,543.05,543.97
2237,20120229,543.96,544.4,542.24,542.3
2238,20120228,541.3,541.83,539.13,540.35
2239,20120227,545.84,545.86,538.34,538.34
2240,20120224,544.28,544.34,541.75,544.14
2241,20120223,543.79,543.86,541.13,541.13
2242,20120222,544.91,545.43,543.25,544.2
2243,20120221,542.89,543.31,540.46,543.06
2244,20120220,543.3,543.4,539.33,540.33
2245,20120217,540.78,541.13,539.65,540.14
2246,20120216,537.7,540.01,534.91,535.3
2247,20120215,538.13,538.14,535.91,537.86
2248,20120214,535.38,536.33,534.55,535.36
2249,20120213,530.85,533.54,528.72,533.19
2250,20120210,527.54,529.18,522.76,528.67
2251,20120209,522.82,524.35,520.83,524.27
2252,20120208,520.72,522.43,519.45,520.95
2253,20120207,518.91,520.38,517.29,519.07
2254,20120206,526.8,526.82,517.09,517.1
2255,20120203,524.5,524.56,520.98,522.59
2256,20120202,524.39,524.56,521.14,522.08
2257,20120201,516.45,519.26,515.91,519.25
2258,20120131,512.03,514.3,511.52,513.99
2259,20120130,516.97,516.97,510.33,510.33
2260,20120127,518.51,518.65,515.81,515.81
2261,20120126,514.71,516.95,514.37,516.45
2262,20120125,513.12,514.63,510.88,511.47
2263,20120120,517.65,517.96,510.66,512.17
2264,20120119,516.93,518.08,515.02,515.7
2265,20120118,522.17,522.36,513.18,513.2
2266,20120117,522.91,523.54,519.44,519.58
2267,20120116,519.95,521.81,517.99,519.85
2268,20120113,522.44,523.69,521.51,523.13
2269,20120112,521.3,521.61,516.73,520.34
2270,20120111,528.44,528.44,518.33,518.58
2271,20120110,524.34,526.4,524.13,525.74
2272,20120109,519.96,520.38,514.34,520.28
2273,20120106,525.04,525.04,515.09,518.94
2274,20120105,520.14,524.37,519.11,521.96
2275,20120104,517.46,519.48,516.2,516.3
2276,20120103,509.98,513.85,509.84,513.83
2277,20120102,504.41,506.83,502.69,506.79
2278,20111229,495.04,500.73,494.87,500.18
2279,20111228,493.12,495.39,492.79,495.22
2280,20111227,502.76,503,487.31,491.64
2281,20111226,506.38,506.76,499.91,501.37
2282,20111223,506.11,506.56,501.3,502.36
2283,20111222,503.04,504.62,501.0,501.54
2284,20111221,500.26,503.13,500.2,500.64
2285,20111220,481.7,489.66,481.69,489.61
2286,20111219,505.7,505.97,460.19,477.61
2287,20111216,503.63,504.89,500.89,504.58
2288,20111215,505.22,507.2,497.76,497.76
2289,20111214,513.17,514.36,506.89,508.38
2290,20111213,512.62,514.95,508.96,511.3
2291,20111212,515.06,516.1,512.37,515.22
2292,20111209,504.93,509.99,503.49,507.6
2293,20111208,507.6,509.6,503.78,508.65
2294,20111207,506.42,507.25,504.52,505.68
2295,20111206,508.06,508.31,501.64,502.59
2296,20111205,501.99,505.9,500.62,505.82
2297,20111202,497.46,498.46,495.73,498.33
2298,20111201,504.26,504.39,496.3,496.33
2299,20111130,493.58,496.53,491.16,492.81
2300,20111129,492.14,493.32,489.88,492.73
2301,20111128,485.18,487.1,482.55,486.36
2302,20111125,488.9,491.73,475.99,479.55
2303,20111124,488.14,492.98,485.11,489.48
2304,20111123,506.93,506.93,488.54,490.49
2305,20111122,493.25,505.71,492.97,505.69
2306,20111121,504.14,504.96,498.36,498.36
2307,20111118,498.91,503.11,498.67,503.09
2308,20111117,500.59,506.54,495.39,506.54
2309,20111116,513.88,514.12,497.57,497.58
2310,20111115,510.33,512.4,505.88,508.33
2311,20111114,508.39,512.03,508.24,510.09
2312,20111111,498.57,500.09,491.1,500.08
2313,20111110,495.18,495.64,486.09,488.77
2314,20111109,513.1,514.35,505.34,509.41
2315,20111108,514.12,514.13,507.11,507.11
2316,20111107,506.44,511.06,505.39,509.77
2317,20111104,497.51,502.8,497.5,502.8
2318,20111103,497.81,497.84,487.9,487.91
2319,20111102,480.45,493.51,477.87,493.49
2320,20111101,487.21,493.09,487.21,492.36
2321,20111031,492.96,493.71,488.34,490.69
2322,20111028,504.69,504.7,486.7,490.59
2323,20111027,502.32,502.83,496.08,497.04
2324,20111026,488.96,497.51,488.84,497.51
2325,20111025,496.92,497.85,492.24,492.69
2326,20111024,489.75,493.03,487.69,493.03
2327,20111021,480.21,481.25,471.91,481.22
2328,20111020,491.43,493.57,469.95,469.98
2329,20111019,490.49,491.43,487.15,488.17
2330,20111018,476.85,486.2,475.0,483.43
2331,20111017,480.85,485.55,479.48,485.38
2332,20111014,473.71,473.91,464.88,473.89
2333,20111013,474.13,476.64,473.52,473.56
2334,20111012,461.43,467.68,459.61,467.65
2335,20111011,462.82,463.05,458.79,459.06
2336,20111010,445.82,453.92,445.82,453.91
2337,20111007,440.72,442.85,439.88,442.64
2338,20111006,433.92,437.71,428.93,431.18
2339,20111005,441.76,442.05,421.17,421.18
2340,20111004,430.3,436.14,423.88,436.13
2341,20110930,446.75,451.34,445.98,449.66
2342,20110929,431.58,443.26,430.72,443.26
2343,20110928,440.57,444.45,434.2,434.2
2344,20110927,422.18,433.43,422.18,433.41
2345,20110926,453.24,453.78,408.35,409.55
2346,20110923,454.97,455.91,446.49,446.51
2347,20110922,469.02,476.01,467.96,471.41
2348,20110921,473.43,479.68,472.4,477.51
2349,20110920,461.65,470.12,458.74,470.11
2350,20110919,466.69,472.47,462.83,462.84
2351,20110916,463.98,467.87,461.03,467.84
2352,20110915,464.21,465.98,445.15,454.95
2353,20110914,471.73,471.73,452.27,452.3
2354,20110909,474.24,476.49,468.93,470.94
2355,20110908,484.91,485.02,472.62,475.3
2356,20110907,475.08,479.25,473.54,479.17
2357,20110906,473.82,476.39,459.17,465.35
2358,20110905,489.13,491.98,480.32,480.43
2359,20110902,491.04,494.5,488.25,494.47
2360,20110901,496.81,500.52,488.1,490.22
2361,20110831,492.2,493.45,488.08,493.44
2362,20110830,489.76,490.21,486.75,488.49
2363,20110829,481.28,483.43,478.49,483.27
2364,20110826,470.44,475.05,469.26,473.31
2365,20110825,483.25,486.3,469.91,471.5
2366,20110824,487.95,488.49,474.29,474.29
2367,20110823,474.98,479.77,471.42,479.75
2368,20110822,479.55,483.04,460.13,465.9
2369,20110819,488.78,495.93,474.62,474.65
2370,20110818,512.08,515.33,496.51,507.8
2371,20110817,496.77,507.11,496.25,506.44
2372,20110816,491.56,496.27,490.76,496.23
2373,20110812,483.02,490.5,473.38,474.15
2374,20110811,431.55,469.24,430.9,469.24
2375,20110810,456.91,458.57,449.29,453.55
2376,20110809,445.7,445.86,404.55,432.88
2377,20110808,489.22,497.49,441.24,462.69
2378,20110805,494.3,505.82,481.7,495.55
2379,20110804,537.41,539.59,522.02,522.07
2380,20110803,529.12,531.95,523.1,531.91
2381,20110802,543.83,545.06,534.05,538.06
2382,20110801,541.41,544.41,541.32,544.39
2383,20110729,541.57,543.32,536.05,536.05
2384,20110728,532.39,539.56,531.75,538.54
2385,20110727,536.88,538.88,536.09,538.12
2386,20110726,532.88,535.86,531.09,535.85
2387,20110725,532.49,534.45,529.89,529.9
2388,20110722,528.59,531.83,527.65,531.24
2389,20110721,528.59,528.62,524.38,524.54
2390,20110720,530.43,530.56,526.61,526.61
2391,20110719,519.16,524.48,519.14,524.48
2392,20110718,511.13,517.99,509.97,517.93
2393,20110715,498.66,507.01,498.66,507.0
2394,20110714,496.36,497.29,494.31,497.18
2395,20110713,493.11,494.97,491.75,494.97
2396,20110712,493.65,494.58,489.98,490.63
2397,20110711,497.61,499.5,497.53,498.37
2398,20110708,498.31,498.39,496.1,496.82
2399,20110707,494.53,496.1,494.3,495.52
2400,20110706,493.15,493.3,491.1,492.94
2401,20110705,491.35,492.37,490.48,492.37
2402,20110704,488.67,489.49,487.83,489.3
2403,20110701,482.84,484.46,482.78,484.11
2404,20110630,479.3,479.57,477.41,479.55
2405,20110629,478.11,478.33,474.57,476.57
2406,20110628,480.22,480.36,474.64,474.65
2407,20110627,473.56,476.03,473.37,475.43
2408,20110624,467.14,473.72,467.14,473.66
2409,20110623,464.35,465.77,464.15,464.62
2410,20110622,463.54,465.14,463.32,463.77
2411,20110621,460.11,461.1,455.48,459.57
2412,20110620,461.99,463.39,457.21,457.23
2413,20110617,464.96,465.91,455.56,459.33
2414,20110616,461,463.85,460.31,460.54
2415,20110615,465.96,466.44,462.71,464.83
2416,20110614,458.85,462.59,458.75,462.29
2417,20110613,464.84,466.23,455.14,458.15
2418,20110610,477.07,477.43,466.83,466.91
2419,20110609,470.2,474.39,470.2,473.47
2420,20110608,473.5,474.53,468.05,469.15
2421,20110607,475.94,477.24,472.45,472.8
2422,20110603,480.64,482.08,475.95,476.1
2423,20110602,474.53,480,474.09,477.83
2424,20110601,486.55,486.64,483.03,483.23
2425,20110531,482.86,484.59,481.31,484.54
2426,20110530,486.77,487.13,480.45,480.52
2427,20110527,482.42,484.16,481.81,483.22
2428,20110526,475.66,480.19,475.66,479.96
2429,20110525,476.88,480.37,471.23,471.23
2430,20110524,470.56,474.4,470.21,474.32
2431,20110523,485.76,485.79,472.94,472.94
2432,20110520,488.5,489.46,483.69,486.24
2433,20110519,501.21,501.45,487.03,487.03
2434,20110518,503.46,504.09,498.88,498.94
2435,20110517,506.17,507.44,501.72,501.72
2436,20110516,507.4,509,506.07,506.07
2437,20110513,508.05,508.5,505.36,507.28
2438,20110512,502.16,505.77,501.48,504.46
2439,20110511,507.64,507.96,504.72,505.18
2440,20110509,508.93,509.38,504.35,504.37
2441,20110506,508.31,508.69,504.83,506.42
2442,20110504,514.19,514.6,510.52,510.53
2443,20110503,516.82,517.44,511.22,512.51
2444,20110502,513.53,516.77,513.48,516.76
2445,20110429,516.41,516.42,507.12,511.0
2446,20110428,522.01,522.48,513.83,514.67
2447,20110427,525.68,526.19,516.7,518.39
2448,20110426,530.56,530.63,520.83,521.68
2449,20110425,528.59,530.04,527.77,528.6
2450,20110422,532.03,532.31,523.8,525.26
2451,20110421,536.6,536.81,529.57,529.58
2452,20110420,531.92,532.59,531.16,532.25
2453,20110419,525.74,529.65,524.46,526.62
2454,20110418,537.71,537.92,528.19,528.52
2455,20110415,533.67,534.87,532.23,534.58
2456,20110414,530.54,531.9,529.36,531.47
2457,20110413,526.67,528.7,524.88,528.7
2458,20110412,534.55,535.02,525.1,525.11
2459,20110411,536.2,537.31,533.08,533.11
2460,20110408,537.26,537.44,533.82,534.2
2461,20110407,536.89,537.62,533.17,534.97
2462,20110406,539.54,539.54,533.96,533.98
2463,20110405,537.53,538.06,535.89,537.66
2464,20110404,535.61,536.3,533.35,534.9
2465,20110401,528.49,532.25,527.77,532.06
2466,20110331,523.83,525.42,522.98,525.42
2467,20110330,517.48,521.04,517.46,520.21
2468,20110329,514.4,515.19,513.18,514.19
2469,20110328,516.81,517.54,511.75,512.74
2470,20110325,517.74,517.75,513.62,514.57
2471,20110324,513.15,513.89,512.59,513.7
2472,20110323,510.74,511.45,508.43,510.17
2473,20110322,510.6,510.88,507.8,507.8
2474,20110321,499.07,506.55,499.07,506.53
2475,20110318,492.31,495.61,492.28,494.79
2476,20110317,482.95,487.81,482.36,487.81
